id,username,text,likes,retweets,replies,total_interactions,post_date_iso,text_length,word_count,sentiment_label,link
48,Ukrainer_pl,"6 czerwca 2023 r. Rosja wysadziła tamę w Nowej Kachowce, wywołując katastrofę, która zniszczyła ekosystem, zatopiła całe społeczności i na różny sposób wpłynęła na życie niemal miliona cywilów.",0,0,2,2,09-06-25,193,28,,https://nitter.net/Ukrainer_pl/status/1932004049370357871#m
49,1Dydek,Im Rosja więcej terenów Banderlandu zajmuje tym bardziej Bodnary różne się wściekają. Dziwi to kogoś?,0,1,0,1,09-06-25,101,15,,https://nitter.net/1Dydek/status/1932001960640590281#m
50,danuta11073,Nie Tusk by tak chciał ale cały Pis i rosja. Oni nam grają a część demokratycznej strony tańczy w ich rytm! Ludzie jak dzieci!,0,0,0,0,09-06-25,126,24,,https://nitter.net/danuta11073/status/1932003844457742755#m
51,Arushi_pl,Rosja ten wytwór tatarski to słowiański naród?,0,0,0,0,09-06-25,46,7,,https://nitter.net/Arushi_pl/status/1932003700987346995#m
52,wmatrioszce,"Rosjanin chodzi w koszulce z napisem „Polska"" w Moskwie #Rosja #Moskwa #Polska",0,1,0,1,09-06-25,78,12,,https://nitter.net/wmatrioszce/status/1931999248855470464#m
53,camill1197447,Obecne skręcone wybory to nic innego jak wojna z ruskimi. PiS to Rosja!,0,33,0,33,09-06-25,71,13,,https://nitter.net/camill1197447/status/1931974840581308847#m
54,bp_martyna,"A tymczasem w @tvp_info w likwidacji zabłysnęła @M_Prokop_P z @__Lewica twierdząc, że „Reparacje wojenne należą się krajom, które przegrały wojnę. My wraz z USA, Wielką Brytanią, Rosją sowiecką tę wojnę wygraliśmy”! Niedługo to my będziemy niemcom płacić! Dzień dobry.",25,399,130,554,08-06-25,268,39,,https://nitter.net/bp_martyna/status/1931603632169918974#m
55,elaine2_TeamYen,"Pierwszy rzut oka na zdjęcie sali - Rosja chyba, bo barwy niebiesko biało czerwone.",0,0,0,0,09-06-25,83,14,,https://nitter.net/elaine2_TeamYen/status/1932003276238533040#m
56,KrainaJ,"Jeżeli wy tak szanujcie inność to dlaczego tak eksterminujecie katolików ?? Dlaczego NIKT nie pisze ile ofiar lewacy mają na sumieniu? Chiny, Hiszpania, Rosja bolszewicka, gdzie krew opornych płynęła rynsztokami? Lewacy mają na rękach krew MILIARDÓW LUDZI !!!",0,0,0,0,09-06-25,259,38,,https://nitter.net/KrainaJ/status/1932003230952657178#m
57,Tomasz5ek,"Ernest Bejda z CBA, towarzysz Kamińskiego, broni esbeków od Pegasusa, powiązanych z Rosją. Żona Bejdy przez lata pracowała dla węgierskiej firmy działającej także w Rosji. Więcej o Bejdzie i ruskich związkach - tutaj: piped.video/watch?v=rokxKsl-… Zapraszam serdecznie i dziękuję za RT!",1,85,2,88,09-06-25,286,40,,https://nitter.net/Tomasz5ek/status/1931998407121408184#m
58,JarekWitkowski7,"idzie wielkie ocieplenie na rosję, będą susze /Rosja: Ukraina zaatakowała Kazańską Fabrykę Prochu, która produkuje materiały wybuchowe do pocisków balistycznych Iskander, pocisków manewrujących Kalibr i pocisków artyleryjskich/",0,1,1,2,09-06-25,227,27,,https://nitter.net/JarekWitkowski7/status/1932001124892184621#m
59,camill1197447,Obecne skręcone wybory to nic innego jak wojna z ruskimi. PiS to Rosja!,0,33,0,33,09-06-25,71,13,,https://nitter.net/camill1197447/status/1931974840581308847#m
60,HTDx64,"Przywódca prorosyjskiej Europy, zbudowanej na sowieckich wartościach. Owszem. Dodałbym jeszcze dziś, 9 czerwca - niedoszły ;) Może się Polska obroni przed Rosją ten jeden raz.",0,0,0,0,09-06-25,175,25,,https://nitter.net/HTDx64/status/1932002653199872098#m
61,Aldohartwinska,"Czy na pewno wszystko, co napisałam, zostało zrozumiane? I jaki pokój? Gdzie gwarancje bezpieczeństwa? Bez gwarancji to nie pytanie “czy” ale “kiedy” Rosja zaatakuje ponownie.",0,0,0,0,09-06-25,175,25,,https://nitter.net/Aldohartwinska/status/1932002610317291531#m
62,w_zbyszek5878,"kiedy Rosja medytuje na co wydać ostatni milion $ - na czołg czy na agenturę, to rezygnuje z czołgu. Kiedy Niemcy .....",0,0,0,0,09-06-25,119,22,,https://nitter.net/w_zbyszek5878/status/1932002516557815858#m
63,RM44590,"Rosja zgodziła się przekazać ciała około 6000 ukraińskich żołnierzy w ramach zakrojowej na szeroką skalę wymiany. Strona ukraińska odmówiła bez żadnego wyjaśnienia. Nie ma na świecie narodu ani grupy etnicznej, która odmówiła by pochowania swoich bohaterów którzy zginęli za kraj.",4,98,41,143,08-06-25,280,40,,https://nitter.net/RM44590/status/1931646666592985251#m
64,NoweAteny,"Zeleński ze swoim żydowskim komisariatem nie chce odebrać ciał poległych Rusinów, bo nie można już na nich zarobić, nic wyciąć i trzeba płacić odszkodowania - więc Rosja publikuje ich dane, żeby rodziny upomniały się o swoich bliskich oraz o odszkodowania z budżetu Ukrainy.",1,44,2,47,08-06-25,274,43,,https://nitter.net/NoweAteny/status/1931759017262539154#m
65,Tomasz5ek,"Ernest Bejda z CBA, towarzysz Kamińskiego, broni esbeków od Pegasusa, powiązanych z Rosją. Żona Bejdy przez lata pracowała dla węgierskiej firmy działającej także w Rosji. Więcej o Bejdzie i ruskich związkach - tutaj: piped.video/watch?v=rokxKsl-… Zapraszam serdecznie i dziękuję za RT!",1,85,2,88,09-06-25,286,40,,https://nitter.net/Tomasz5ek/status/1931998407121408184#m
66,Wiesci24pl,Niemiecki szef obrony ostrzega: Rosja może zaatakować NATO w ciągu czterech lat. Wątek Nawrockiego wiesci24.pl/2025/06/09/niemi…,0,42,3,45,09-06-25,128,15,,https://nitter.net/Wiesci24pl/status/1931924397117305318#m
67,SwiadomyWodnik,"ROSJA - UKRAINA Mała lekcja historii dla wszystkich rusofobów i Zrozumienie Ukrainy❕🇷🇺 - 🇺🇦 1989-1991 🔹Rosjanie pozwalają na zniesienie linii demarkacyjnej między Niemcami Wschodnimi i Zachodnimi i rozwiązują Układ Warszawski, wycofują swoje wojska z Europy Wschodniej i opierają się na ustnej obietnicy złożonej przez Hansa-Dietricha Genschera (byłego wicekanclerza Republiki Federalnej Niemiec) i Jamesa Bakera (byłego sekretarza stanu USA) w lutym 1990 r., że byli członkowie Układu Warszawskiego nie przystąpią do NATO, więc NIE będzie ekspansji NATO na wschód. 🔹Amerykańskie wojska nadal stacjonują w Niemczech. Do 2004 roku niemal wszyscy członkowie Układu Warszawskiego przystąpili do NATO. 🇷🇺 Rosjanin zachowuje spokój 2001 🔹Putin składa Zachodowi w niemieckim Bundestagu ofertę (płynną niemiecką) bliskiej współpracy w celu przezwyciężenia podziałów z przeszłości. 🔹Wszyscy członkowie Bundestagu entuzjastycznie klaszczą... Amerykanin zabrania tego. Między NATO a Rosją znajduje się bufor w postaci Białorusi, Ukrainy i trzech państw bałtyckich. 🇷🇺 Rosjanin zachowuje spokój❕ 2004 🔹Państwa bałtyckie stają się członkami NATO. 🔹Pierwsze naruszenie strefy buforowej. 🇷🇺 Rosjanin zachowuje spokój❕ 2014 🔹Zachód odsuwa od władzy rząd Ukrainy, sprzyjający Rosji, i powołuje rząd sprzyjający USA. (Co później przyznali nawet Amerykanie). 🔹W tym samym momencie USA, a przede wszystkim Hunter Biden (syn starego i półsenilnego prezydenta USA Joe Bidena), zaczynają infiltrować Monsanto, Black Water i amerykańskich doradców wojskowych na Ukrainie, roztaczając przed nią perspektywę członkostwa w NATO. W tym samym czasie Hunter Biden wkracza w ukraiński biznes gazowy. 🔹Doszło do drugiego naruszenia strefy buforowej. 🇷🇺 Rosjanin zachowuje spokój❕ 2014 🔹Zmuszona przez zamach stanu USA (Rosjanie rozmieścili całą swoją Flotę Czarnomorską w Sewastopolu na Krymie) nastąpiła pokojowa okupacja Krymu. 🔹Wbrew wszelkim relacjom nie padł ani jeden strzał, nikt nie zginął. Z wyjątkiem nielicznych Tatarów krymskich, do dziś 90 proc. mieszkańców Krymu poparło tę akcję. 🇷🇺 Rosjanin zachowuje spokój❕ 2014-2022 🔹Ukraina nieustannie ostrzeliwuje Ługańsk i Donieck przez Brygady Wolnego Azowa (czcicieli swastyki). 🔹Wiele Rosjan ginie, w tym rosyjskie dzieci. 🔹Ukraina przestała wypłacać emerytury tym obszarom od 2014 r. 🔹Kran pieniędzy jest zamknięty. Zaopatrzenie w żywność tych terytoriów jest zapewniane wyłącznie przez Rosję. 🔹O tym nie wspominają media. 🇷🇺 Rosjanin zachowuje spokój❕ 2020 🔹Idąc za przykładem Ukrainy w 2014 r., Zachód próbuje teraz obalić rząd na Białorusi, co mu się nie udaje, ale jest to już trzeci atak na strefę buforową między NATO a Rosją. 🇷🇺 Rosjanin zachowuje spokój❕ 2022 (do 24.02.22) 🔹Putin żąda ostatecznej gwarancji, że Ukraina nie zostanie członkiem NATO, a Donieck i Ługańsk będą mogły w dużej mierze samodzielnie rządzić się na terytorium Ukrainy. 🇺🇸 To jest odrzucane przez USA❗️ 2022 (od 24.02.2022) 🔹Rosjanie atakują Ukrainę❕🇺🇦 🔹Aby zakończyć wojnę, Putin żąda - gwarancja neutralności i - Demilitaryzacja Ukrainy, - uznanie Doniecka i Ługańska za republiki ludowe - uznanie Krymu za terytorium Rosji - denazyfikacja Ukrainy 🇺🇸 To jest odrzucane przez USA❗️ Powinno to dać do myślenia wszystkim, którzy bezmyślnie powtarzają kłamstwa i półprawdy niemieckich, europejskich i amerykańskich mediów Deepstate FAKE NEWS...",0,5,2,7,09-06-25,3352,468,,https://nitter.net/SwiadomyWodnik/status/1931993479170703459#m
68,Ukrainer_pl,"Chociaż skala zniszczeń była zatrważająca, sama taktyka nie jest nowa. Jest ona zgodna ze znanym schematem, w którym celem staje się infrastruktura cywilna – z zamiarem wyrządzenia jak największych szkód. To wzorzec, który Rosja powiela w Ukrainie niezliczoną liczbę razy.",0,0,0,0,09-06-25,272,40,,https://nitter.net/Ukrainer_pl/status/1932004057545117813#m
69,Ukrainer_pl,"6 czerwca 2023 r. Rosja wysadziła tamę w Nowej Kachowce, wywołując katastrofę, która zniszczyła ekosystem, zatopiła całe społeczności i na różny sposób wpłynęła na życie niemal miliona cywilów.",0,0,2,2,09-06-25,193,28,,https://nitter.net/Ukrainer_pl/status/1932004049370357871#m
70,1Dydek,Im Rosja więcej terenów Banderlandu zajmuje tym bardziej Bodnary różne się wściekają. Dziwi to kogoś?,0,1,0,1,09-06-25,101,15,,https://nitter.net/1Dydek/status/1932001960640590281#m
71,danuta11073,Nie Tusk by tak chciał ale cały Pis i rosja. Oni nam grają a część demokratycznej strony tańczy w ich rytm! Ludzie jak dzieci!,0,0,0,0,09-06-25,126,24,,https://nitter.net/danuta11073/status/1932003844457742755#m
72,Arushi_pl,Rosja ten wytwór tatarski to słowiański naród?,0,0,0,0,09-06-25,46,7,,https://nitter.net/Arushi_pl/status/1932003700987346995#m
73,wmatrioszce,"Rosjanin chodzi w koszulce z napisem „Polska"" w Moskwie #Rosja #Moskwa #Polska",0,1,0,1,09-06-25,78,12,,https://nitter.net/wmatrioszce/status/1931999248855470464#m
74,camill1197447,Obecne skręcone wybory to nic innego jak wojna z ruskimi. PiS to Rosja!,0,33,0,33,09-06-25,71,13,,https://nitter.net/camill1197447/status/1931974840581308847#m
75,bp_martyna,"A tymczasem w @tvp_info w likwidacji zabłysnęła @M_Prokop_P z @__Lewica twierdząc, że „Reparacje wojenne należą się krajom, które przegrały wojnę. My wraz z USA, Wielką Brytanią, Rosją sowiecką tę wojnę wygraliśmy”! Niedługo to my będziemy niemcom płacić! Dzień dobry.",25,399,130,554,08-06-25,268,39,,https://nitter.net/bp_martyna/status/1931603632169918974#m
76,elaine2_TeamYen,"Pierwszy rzut oka na zdjęcie sali - Rosja chyba, bo barwy niebiesko biało czerwone.",0,0,0,0,09-06-25,83,14,,https://nitter.net/elaine2_TeamYen/status/1932003276238533040#m
77,KrainaJ,"Jeżeli wy tak szanujcie inność to dlaczego tak eksterminujecie katolików ?? Dlaczego NIKT nie pisze ile ofiar lewacy mają na sumieniu? Chiny, Hiszpania, Rosja bolszewicka, gdzie krew opornych płynęła rynsztokami? Lewacy mają na rękach krew MILIARDÓW LUDZI !!!",0,0,0,0,09-06-25,259,38,,https://nitter.net/KrainaJ/status/1932003230952657178#m
78,Tomasz5ek,"Ernest Bejda z CBA, towarzysz Kamińskiego, broni esbeków od Pegasusa, powiązanych z Rosją. Żona Bejdy przez lata pracowała dla węgierskiej firmy działającej także w Rosji. Więcej o Bejdzie i ruskich związkach - tutaj: piped.video/watch?v=rokxKsl-… Zapraszam serdecznie i dziękuję za RT!",1,85,2,88,09-06-25,286,40,,https://nitter.net/Tomasz5ek/status/1931998407121408184#m
79,JarekWitkowski7,"idzie wielkie ocieplenie na rosję, będą susze /Rosja: Ukraina zaatakowała Kazańską Fabrykę Prochu, która produkuje materiały wybuchowe do pocisków balistycznych Iskander, pocisków manewrujących Kalibr i pocisków artyleryjskich/",0,1,1,2,09-06-25,227,27,,https://nitter.net/JarekWitkowski7/status/1932001124892184621#m
80,camill1197447,Obecne skręcone wybory to nic innego jak wojna z ruskimi. PiS to Rosja!,0,33,0,33,09-06-25,71,13,,https://nitter.net/camill1197447/status/1931974840581308847#m
81,HTDx64,"Przywódca prorosyjskiej Europy, zbudowanej na sowieckich wartościach. Owszem. Dodałbym jeszcze dziś, 9 czerwca - niedoszły ;) Może się Polska obroni przed Rosją ten jeden raz.",0,0,0,0,09-06-25,175,25,,https://nitter.net/HTDx64/status/1932002653199872098#m
82,Aldohartwinska,"Czy na pewno wszystko, co napisałam, zostało zrozumiane? I jaki pokój? Gdzie gwarancje bezpieczeństwa? Bez gwarancji to nie pytanie “czy” ale “kiedy” Rosja zaatakuje ponownie.",0,0,0,0,09-06-25,175,25,,https://nitter.net/Aldohartwinska/status/1932002610317291531#m
83,w_zbyszek5878,"kiedy Rosja medytuje na co wydać ostatni milion $ - na czołg czy na agenturę, to rezygnuje z czołgu. Kiedy Niemcy .....",0,0,0,0,09-06-25,119,22,,https://nitter.net/w_zbyszek5878/status/1932002516557815858#m
84,RM44590,"Rosja zgodziła się przekazać ciała około 6000 ukraińskich żołnierzy w ramach zakrojowej na szeroką skalę wymiany. Strona ukraińska odmówiła bez żadnego wyjaśnienia. Nie ma na świecie narodu ani grupy etnicznej, która odmówiła by pochowania swoich bohaterów którzy zginęli za kraj.",4,98,41,143,08-06-25,280,40,,https://nitter.net/RM44590/status/1931646666592985251#m
85,NoweAteny,"Zeleński ze swoim żydowskim komisariatem nie chce odebrać ciał poległych Rusinów, bo nie można już na nich zarobić, nic wyciąć i trzeba płacić odszkodowania - więc Rosja publikuje ich dane, żeby rodziny upomniały się o swoich bliskich oraz o odszkodowania z budżetu Ukrainy.",1,44,2,47,08-06-25,274,43,,https://nitter.net/NoweAteny/status/1931759017262539154#m
86,Tomasz5ek,"Ernest Bejda z CBA, towarzysz Kamińskiego, broni esbeków od Pegasusa, powiązanych z Rosją. Żona Bejdy przez lata pracowała dla węgierskiej firmy działającej także w Rosji. Więcej o Bejdzie i ruskich związkach - tutaj: piped.video/watch?v=rokxKsl-… Zapraszam serdecznie i dziękuję za RT!",1,85,2,88,09-06-25,286,40,,https://nitter.net/Tomasz5ek/status/1931998407121408184#m
87,Wiesci24pl,Niemiecki szef obrony ostrzega: Rosja może zaatakować NATO w ciągu czterech lat. Wątek Nawrockiego wiesci24.pl/2025/06/09/niemi…,0,42,3,45,09-06-25,128,15,,https://nitter.net/Wiesci24pl/status/1931924397117305318#m
88,SwiadomyWodnik,"ROSJA - UKRAINA Mała lekcja historii dla wszystkich rusofobów i Zrozumienie Ukrainy❕🇷🇺 - 🇺🇦 1989-1991 🔹Rosjanie pozwalają na zniesienie linii demarkacyjnej między Niemcami Wschodnimi i Zachodnimi i rozwiązują Układ Warszawski, wycofują swoje wojska z Europy Wschodniej i opierają się na ustnej obietnicy złożonej przez Hansa-Dietricha Genschera (byłego wicekanclerza Republiki Federalnej Niemiec) i Jamesa Bakera (byłego sekretarza stanu USA) w lutym 1990 r., że byli członkowie Układu Warszawskiego nie przystąpią do NATO, więc NIE będzie ekspansji NATO na wschód. 🔹Amerykańskie wojska nadal stacjonują w Niemczech. Do 2004 roku niemal wszyscy członkowie Układu Warszawskiego przystąpili do NATO. 🇷🇺 Rosjanin zachowuje spokój 2001 🔹Putin składa Zachodowi w niemieckim Bundestagu ofertę (płynną niemiecką) bliskiej współpracy w celu przezwyciężenia podziałów z przeszłości. 🔹Wszyscy członkowie Bundestagu entuzjastycznie klaszczą... Amerykanin zabrania tego. Między NATO a Rosją znajduje się bufor w postaci Białorusi, Ukrainy i trzech państw bałtyckich. 🇷🇺 Rosjanin zachowuje spokój❕ 2004 🔹Państwa bałtyckie stają się członkami NATO. 🔹Pierwsze naruszenie strefy buforowej. 🇷🇺 Rosjanin zachowuje spokój❕ 2014 🔹Zachód odsuwa od władzy rząd Ukrainy, sprzyjający Rosji, i powołuje rząd sprzyjający USA. (Co później przyznali nawet Amerykanie). 🔹W tym samym momencie USA, a przede wszystkim Hunter Biden (syn starego i półsenilnego prezydenta USA Joe Bidena), zaczynają infiltrować Monsanto, Black Water i amerykańskich doradców wojskowych na Ukrainie, roztaczając przed nią perspektywę członkostwa w NATO. W tym samym czasie Hunter Biden wkracza w ukraiński biznes gazowy. 🔹Doszło do drugiego naruszenia strefy buforowej. 🇷🇺 Rosjanin zachowuje spokój❕ 2014 🔹Zmuszona przez zamach stanu USA (Rosjanie rozmieścili całą swoją Flotę Czarnomorską w Sewastopolu na Krymie) nastąpiła pokojowa okupacja Krymu. 🔹Wbrew wszelkim relacjom nie padł ani jeden strzał, nikt nie zginął. Z wyjątkiem nielicznych Tatarów krymskich, do dziś 90 proc. mieszkańców Krymu poparło tę akcję. 🇷🇺 Rosjanin zachowuje spokój❕ 2014-2022 🔹Ukraina nieustannie ostrzeliwuje Ługańsk i Donieck przez Brygady Wolnego Azowa (czcicieli swastyki). 🔹Wiele Rosjan ginie, w tym rosyjskie dzieci. 🔹Ukraina przestała wypłacać emerytury tym obszarom od 2014 r. 🔹Kran pieniędzy jest zamknięty. Zaopatrzenie w żywność tych terytoriów jest zapewniane wyłącznie przez Rosję. 🔹O tym nie wspominają media. 🇷🇺 Rosjanin zachowuje spokój❕ 2020 🔹Idąc za przykładem Ukrainy w 2014 r., Zachód próbuje teraz obalić rząd na Białorusi, co mu się nie udaje, ale jest to już trzeci atak na strefę buforową między NATO a Rosją. 🇷🇺 Rosjanin zachowuje spokój❕ 2022 (do 24.02.22) 🔹Putin żąda ostatecznej gwarancji, że Ukraina nie zostanie członkiem NATO, a Donieck i Ługańsk będą mogły w dużej mierze samodzielnie rządzić się na terytorium Ukrainy. 🇺🇸 To jest odrzucane przez USA❗️ 2022 (od 24.02.2022) 🔹Rosjanie atakują Ukrainę❕🇺🇦 🔹Aby zakończyć wojnę, Putin żąda - gwarancja neutralności i - Demilitaryzacja Ukrainy, - uznanie Doniecka i Ługańska za republiki ludowe - uznanie Krymu za terytorium Rosji - denazyfikacja Ukrainy 🇺🇸 To jest odrzucane przez USA❗️ Powinno to dać do myślenia wszystkim, którzy bezmyślnie powtarzają kłamstwa i półprawdy niemieckich, europejskich i amerykańskich mediów Deepstate FAKE NEWS...",0,5,2,7,09-06-25,3352,468,,https://nitter.net/SwiadomyWodnik/status/1931993479170703459#m
89,Ukrainer_pl,"Chociaż skala zniszczeń była zatrważająca, sama taktyka nie jest nowa. Jest ona zgodna ze znanym schematem, w którym celem staje się infrastruktura cywilna – z zamiarem wyrządzenia jak największych szkód. To wzorzec, który Rosja powiela w Ukrainie niezliczoną liczbę razy.",0,0,0,0,09-06-25,272,40,,https://nitter.net/Ukrainer_pl/status/1932004057545117813#m
90,Ukrainer_pl,"6 czerwca 2023 r. Rosja wysadziła tamę w Nowej Kachowce, wywołując katastrofę, która zniszczyła ekosystem, zatopiła całe społeczności i na różny sposób wpłynęła na życie niemal miliona cywilów.",0,0,2,2,09-06-25,193,28,,https://nitter.net/Ukrainer_pl/status/1932004049370357871#m
91,1Dydek,Im Rosja więcej terenów Banderlandu zajmuje tym bardziej Bodnary różne się wściekają. Dziwi to kogoś?,0,1,0,1,09-06-25,101,15,,https://nitter.net/1Dydek/status/1932001960640590281#m
92,danuta11073,Nie Tusk by tak chciał ale cały Pis i rosja. Oni nam grają a część demokratycznej strony tańczy w ich rytm! Ludzie jak dzieci!,0,0,0,0,09-06-25,126,24,,https://nitter.net/danuta11073/status/1932003844457742755#m
93,Arushi_pl,Rosja ten wytwór tatarski to słowiański naród?,0,0,0,0,09-06-25,46,7,,https://nitter.net/Arushi_pl/status/1932003700987346995#m
94,wmatrioszce,"Rosjanin chodzi w koszulce z napisem „Polska"" w Moskwie #Rosja #Moskwa #Polska",0,1,0,1,09-06-25,78,12,,https://nitter.net/wmatrioszce/status/1931999248855470464#m
95,camill1197447,Obecne skręcone wybory to nic innego jak wojna z ruskimi. PiS to Rosja!,0,33,0,33,09-06-25,71,13,,https://nitter.net/camill1197447/status/1931974840581308847#m
96,bp_martyna,"A tymczasem w @tvp_info w likwidacji zabłysnęła @M_Prokop_P z @__Lewica twierdząc, że „Reparacje wojenne należą się krajom, które przegrały wojnę. My wraz z USA, Wielką Brytanią, Rosją sowiecką tę wojnę wygraliśmy”! Niedługo to my będziemy niemcom płacić! Dzień dobry.",25,399,130,554,08-06-25,268,39,,https://nitter.net/bp_martyna/status/1931603632169918974#m
97,elaine2_TeamYen,"Pierwszy rzut oka na zdjęcie sali - Rosja chyba, bo barwy niebiesko biało czerwone.",0,0,0,0,09-06-25,83,14,,https://nitter.net/elaine2_TeamYen/status/1932003276238533040#m
98,KrainaJ,"Jeżeli wy tak szanujcie inność to dlaczego tak eksterminujecie katolików ?? Dlaczego NIKT nie pisze ile ofiar lewacy mają na sumieniu? Chiny, Hiszpania, Rosja bolszewicka, gdzie krew opornych płynęła rynsztokami? Lewacy mają na rękach krew MILIARDÓW LUDZI !!!",0,0,0,0,09-06-25,259,38,,https://nitter.net/KrainaJ/status/1932003230952657178#m
99,Tomasz5ek,"Ernest Bejda z CBA, towarzysz Kamińskiego, broni esbeków od Pegasusa, powiązanych z Rosją. Żona Bejdy przez lata pracowała dla węgierskiej firmy działającej także w Rosji. Więcej o Bejdzie i ruskich związkach - tutaj: piped.video/watch?v=rokxKsl-… Zapraszam serdecznie i dziękuję za RT!",1,85,2,88,09-06-25,286,40,,https://nitter.net/Tomasz5ek/status/1931998407121408184#m
100,JarekWitkowski7,"idzie wielkie ocieplenie na rosję, będą susze /Rosja: Ukraina zaatakowała Kazańską Fabrykę Prochu, która produkuje materiały wybuchowe do pocisków balistycznych Iskander, pocisków manewrujących Kalibr i pocisków artyleryjskich/",0,1,1,2,09-06-25,227,27,,https://nitter.net/JarekWitkowski7/status/1932001124892184621#m
101,camill1197447,Obecne skręcone wybory to nic innego jak wojna z ruskimi. PiS to Rosja!,0,33,0,33,09-06-25,71,13,,https://nitter.net/camill1197447/status/1931974840581308847#m
102,HTDx64,"Przywódca prorosyjskiej Europy, zbudowanej na sowieckich wartościach. Owszem. Dodałbym jeszcze dziś, 9 czerwca - niedoszły ;) Może się Polska obroni przed Rosją ten jeden raz.",0,0,0,0,09-06-25,175,25,,https://nitter.net/HTDx64/status/1932002653199872098#m
103,Aldohartwinska,"Czy na pewno wszystko, co napisałam, zostało zrozumiane? I jaki pokój? Gdzie gwarancje bezpieczeństwa? Bez gwarancji to nie pytanie “czy” ale “kiedy” Rosja zaatakuje ponownie.",0,0,0,0,09-06-25,175,25,,https://nitter.net/Aldohartwinska/status/1932002610317291531#m
104,w_zbyszek5878,"kiedy Rosja medytuje na co wydać ostatni milion $ - na czołg czy na agenturę, to rezygnuje z czołgu. Kiedy Niemcy .....",0,0,0,0,09-06-25,119,22,,https://nitter.net/w_zbyszek5878/status/1932002516557815858#m
105,RM44590,"Rosja zgodziła się przekazać ciała około 6000 ukraińskich żołnierzy w ramach zakrojowej na szeroką skalę wymiany. Strona ukraińska odmówiła bez żadnego wyjaśnienia. Nie ma na świecie narodu ani grupy etnicznej, która odmówiła by pochowania swoich bohaterów którzy zginęli za kraj.",4,98,41,143,08-06-25,280,40,,https://nitter.net/RM44590/status/1931646666592985251#m
106,BiayKrukor,jebać państwo Izrael i cały świat który żyje hipokryzją. Rosja be bo zabija ale Izrael już okej bo to zabijanie to tylko obrona. pluje na obecny system wartości,0,0,0,0,09-06-25,160,28,,https://nitter.net/BiayKrukor/status/1932004698711621654#m
107,NoweAteny,"Zeleński ze swoim żydowskim komisariatem nie chce odebrać ciał poległych Rusinów, bo nie można już na nich zarobić, nic wyciąć i trzeba płacić odszkodowania - więc Rosja publikuje ich dane, żeby rodziny upomniały się o swoich bliskich oraz o odszkodowania z budżetu Ukrainy.",1,44,2,47,08-06-25,274,43,,https://nitter.net/NoweAteny/status/1931759017262539154#m
